year,make,model,variant,body_type,transmission,fuel_type,odometer_reading,no_of_seats,vin,rego_no,rego_expiry,no_of_cylinders,engine_capacity,exterior_colour,interior_colour,key,spare_key,owners_manual,service_history,engine_turns_over,location,url,general_condition,canonical_tag,canonical_reason,drivetrain_source,status,time_remaining_or_date_sold,price,bids
2014,MERCEDES,Benz,B-Class B200 BE W246,Hatchback,Automatic,Petrol,183307,5.0,WDD2462432N105439,No plates,Unregistered,4,1.6,Silver,Black Leather,Yes,No,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714331/motor-vehicles-motor-cycles/2014-mercedes-benz-b-class-b200-be-w246-automatic-hatchback,"Large Scuff on Front bumper
Paint peeling Front bumper, windscreen trim
Seat Torn driver",UNCLASSIFIED,[OUT_OF_SCOPE],,active,4d 20h 25m21s,9.0,1.0
2016,LAND,Rover,Range Rover Sport 3.0 SDV6 HSE TD,Wagon,Automatic,Diesel,224107,5.0,SALWA2KE3GA119685,No plates,Unregistered,6,3.0,White,Black Leather,Yes,Yes,No,No,Yes,QLD,https://www.grays.com/lot/0001-50714337/motor-vehicles-motor-cycles/2016-land-rover-range-rover-sport-3-0-sdv6-hse-td-auto-8-speed-wagon,"Glovebox Would not Open/Close
Dents or marks on body consistent with age and kilometres.
Other Warning light ON",UNCLASSIFIED,[OUT_OF_SCOPE],,active,4d 21h 19m20s,609.0,9.0
2012,JEEP,Grand,Cherokee Laredo WK,Wagon,Automatic,Diesel,299594,5.0,1C4RJFEM4DC624679,No plates,Unregistered,6,3.0,Black,Black Leather,Yes,Yes,Yes,No,Yes,QLD,https://www.grays.com/lot/0001-50714338/motor-vehicles-motor-cycles/2012-jeep-grand-cherokee-laredo-wk-turbo-diesel-automatic-wagon,"Engine light ON
Airbag light ON
Dents or marks on body consistent with age and kilometres.
Large Scuff on Front bumper
Transmission Requires attention Strongly recommend inspection by qualified third party
Engine Oil Leak
Front Seat worn drivers",UNCLASSIFIED,[OUT_OF_SCOPE],,active,4d 21h 18m50s,9.0,0.0
2010,TOYOTA,Hilux,SR (4x4) KUN26R,Crew Cab Chassis,Manual,Diesel,338890,5.0,MR0FZ22G501034338,No plates,Unregistered,4,3.0,White,Grey,Yes,No,Yes,Yes,Yes,QLD,https://www.grays.com/lot/0001-50714344/motor-vehicles-motor-cycles/2010-toyota-hilux-sr-4x4-kun26r-turbo-diesel-manual-crew-cab-chassis,"Front Seat worn Both
Dents or marks on body consistent with age and kilometres.
Back Seat Stains.
Large Dent on Lhr door,
Paint peeling Rhf guard",UNCLASSIFIED,[OUT_OF_SCOPE],,active,nan,nan,
2017,LAND,Rover,DISCOVERY SPORT TD4 HSE 132KW 9,Wagon,Automatic,Diesel,151656,5.0,SALCA2AN8JH733828,No plates,Unregistered,4,2.0,Other,Black Leather,Yes,Yes,Yes,Yes,Yes,SA,https://www.grays.com/lot/0001-60050000/motor-vehicles-motor-cycles/2017-land-rover-discovery-sport-td4-hse-132kw-turbo-diesel-9-auto-wagon,Engine noise observed.,UNCLASSIFIED,[OUT_OF_SCOPE],,active,1d 20h 15m52s,4309.0,73.0
2012,FORD,Fiesta,CL WT,Hatchback,Automatic,Petrol,147599,5.0,MNBJXXARJJCY38262,No plates,Unregistered,4,1.6,White,Multi,Yes,Yes,Yes,Yes,Yes,SA,https://www.grays.com/lot/0001-60050017/motor-vehicles-motor-cycles/2012-ford-fiesta-cl-wt-automatic-hatchback,Please refer to the photos or arrange inspection to view the condition of this vehicle.,UNCLASSIFIED,[OUT_OF_SCOPE],,active,20h 10m19s,4209.0,64.0
2016,MERCEDES,Benz,GLC-CLASS GLC250 X253 9,Wagon,Automatic,Petrol,157176,5.0,WDC2539462F080599,No plates,Unregistered,4,2.0,Black,Brown Leather,Yes,Yes,Yes,Partial,Yes,SA,https://www.grays.com/lot/0001-60050019/motor-vehicles-motor-cycles/2016-mercedes-benz-glc-class-glc250-x253-9-auto-wagon,Please refer to the photos or arrange inspection to view the condition of this vehicle.,UNCLASSIFIED,[OUT_OF_SCOPE],,active,4d 20h 10m0s,2709.0,53.0
2011,AUDI,Q5,2.0 TFSI Quattro 8R,Wagon,Automatic,Petrol,132062,5.0,WAUZZZ8R2BA075104,No plates,Unregistered,4,2.0,Grey,Black Leather,Yes,No,Yes,Yes,Yes,SA,https://www.grays.com/lot/0001-60050021/motor-vehicles-motor-cycles/2011-audi-q5-2-0-tfsi-quattro-8r-automatic-wagon,Please refer to the photos or arrange inspection to view the condition of this vehicle.,UNCLASSIFIED,[OUT_OF_SCOPE],,active,20h 9m18s,5000.0,68.0
2016,TOYOTA,Camry,Atara S ASV50R,Sedan,Automatic,Petrol,211297,5.0,6T1BF3FK40X095767,No plates,Unregistered,4,2.5,Other,Multi,Yes,Yes,Yes,Yes,Yes,SA,https://www.grays.com/lot/0001-60050022/motor-vehicles-motor-cycles/2016-toyota-camry-atara-s-asv50r-automatic-sedan,Please refer to the photos or arrange inspection to view the condition of this vehicle.,UNCLASSIFIED,[OUT_OF_SCOPE],,active,20h 9m1s,9100.0,42.0
2010,FORD,Falcon,XR6 FG,Sedan,Automatic,Petrol,324755,5.0,6FPAAAJGSWAP49211,No plates,Unregistered,6,4.0,Grey,Multi,Yes,No,Yes,Yes,Yes,SA,https://www.grays.com/lot/0001-60050027/motor-vehicles-motor-cycles/2010-ford-falcon-xr6-fg-automatic-sedan,Please refer to the photos or arrange inspection to view the condition of this vehicle.,UNCLASSIFIED,[OUT_OF_SCOPE],,active,nan,nan,
2010,SUZUKI,Swift,EZ,Hatchback,Manual,Petrol,220337,5.0,JSAEZC21S00568055,No plates,Unregistered,4,1.5,Black,Multi,Yes,Yes,Yes,Yes,Yes,SA,https://www.grays.com/lot/0001-60050028/motor-vehicles-motor-cycles/2010-suzuki-swift-ez-manual-hatchback,Please refer to the photos or arrange inspection to view the condition of this vehicle.,UNCLASSIFIED,[OUT_OF_SCOPE],,active,4d 20h 8m42s,9.0,1.0
2012,HYUNDAI,Accent,Active RB,Hatchback,Manual,Petrol,134402,5.0,KMHCT51DLCU050373,No plates,Unregistered,4,1.6,Black,Multi,Yes,No,Yes,No,Yes,SA,https://www.grays.com/lot/0001-60050029/motor-vehicles-motor-cycles/2012-hyundai-accent-active-rb-manual-hatchback,Please refer to the photos or arrange inspection to view the condition of this vehicle.,UNCLASSIFIED,[OUT_OF_SCOPE],,active,4d 20h 8m23s,9.0,0.0
2013,MERCEDES,Benz,ML500 W166,Wagon,Automatic,Petrol,219232,5.0,WDC1660732A257394,No plates,Unregistered,8,4.7,Other,Black Leather,Yes,Yes,No,No,Yes,SA,https://www.grays.com/lot/0001-60050030/motor-vehicles-motor-cycles/2013-mercedes-benz-ml500-w166-automatic-wagon,"Engine light ON
Engine idling rough
Engine noise observed.",UNCLASSIFIED,[OUT_OF_SCOPE],,active,4d 20h 8m5s,7500.0,0.0
2013,NISSAN,Dualis,Ti-L +2 J10 III,Wagon,CVT,Petrol,124665,5.0,SJNJBAJ10A7177343,No plates,Unregistered,4,2.0,White,Multi,Yes,Yes,Yes,Yes,Yes,SA,https://www.grays.com/lot/0001-60050031/motor-vehicles-motor-cycles/2013-nissan-dualis-ti-l-2-j10-iii-cvt-wagon,Please refer to the photos or arrange inspection to view the condition of this vehicle.,UNCLASSIFIED,[OUT_OF_SCOPE],,active,4d 20h 7m45s,9.0,0.0
1998,SUZUKI,Grand,Vitara V6,Wagon,Manual,Petrol,281416,5.0,JSAFTD62V00108980,No plates,Unregistered,6,2.5,Multi,Multi,Yes,No,Yes,Yes,Yes,SA,https://www.grays.com/lot/0001-60050034/motor-vehicles-motor-cycles/1998-suzuki-grand-vitara-v6-manual-wagon,Please refer to the photos or arrange inspection to view the condition of this vehicle.,UNCLASSIFIED,[OUT_OF_SCOPE],,active,4d 20h 7m24s,9.0,0.0
2008,FORD,Focus,XR5 LV,Hatchback,Manual,Petrol,88489,5.0,WF0PXXGCDP8C60544,No plates,Unregistered,5,2.5,White,Multi,Yes,No,Yes,Yes,No,SA,https://www.grays.com/lot/0001-60050036/motor-vehicles-motor-cycles/2008-ford-focus-xr5-lv-manual-hatchback,Please refer to the photos or arrange inspection to view the condition of this vehicle.,UNCLASSIFIED,[OUT_OF_SCOPE],,active,nan,nan,
2008,SUBARU,Forester,X S3,Wagon,Manual,Petrol,250965,5.0,JF2SH9KK49G006087,No plates,Unregistered,4,2.5,White,Multi,Yes,Yes,Yes,Yes,Yes,SA,https://www.grays.com/lot/0001-60050037/motor-vehicles-motor-cycles/2008-subaru-forester-x-s3-manual-wagon,"Engine light ON
Traction control light ON",UNCLASSIFIED,[OUT_OF_SCOPE],,active,4d 20h 7m10s,9.0,0.0
2002,TOYOTA,Corolla,Ascent ZZE122R,Sedan,Automatic,Petrol,162786,5.0,JTDBR23E603060879,No plates,Unregistered,4,1.8,Other,Multi,Yes,No,Yes,Yes,Yes,SA,https://www.grays.com/lot/0001-60050038/motor-vehicles-motor-cycles/2002-toyota-corolla-ascent-zze122r-automatic-sedan,Please refer to the photos or arrange inspection to view the condition of this vehicle.,UNCLASSIFIED,[OUT_OF_SCOPE],,active,1d 20h 6m53s,3000.0,22.0
2012,TOYOTA,Rav,4 CV 2WD ACA38R,Wagon,Automatic,Petrol,160929,5.0,JTMZD33V90D032779,No plates,Unregistered,4,2.4,White,Multi,Yes,Yes,Yes,Yes,Yes,SA,https://www.grays.com/lot/0001-60050039/motor-vehicles-motor-cycles/2012-toyota-rav-4-cv-2wd-aca38r-automatic-wagon,Engine noise observed.,UNCLASSIFIED,[OUT_OF_SCOPE],,active,1d 20h 6m40s,2108.0,31.0
2010,LAND,Rover,Range Rover Sport 3.0 TDV6,Wagon,Automatic,Diesel,166404,5.0,SALLSAAF3BA273843,No plates,Unregistered,6,3.0,Black,Cream Leather,Yes,No,Yes,Yes,Yes,SA,https://www.grays.com/lot/0001-60050042/motor-vehicles-motor-cycles/2010-land-rover-range-rover-sport-3-0-tdv6-turbo-diesel-automatic-wagon,Please refer to the photos or arrange inspection to view the condition of this vehicle.,UNCLASSIFIED,[OUT_OF_SCOPE],,active,4d 20h 6m9s,1100.0,11.0
2011,TOYOTA,Hiace,LWB KDH201R Van,Van,Manual,Diesel,220974,8.0,JTFHT02P000073137,No plates,Unregistered,4,3.0,White,Multi,Yes,Yes,Yes,Yes,Yes,SA,https://www.grays.com/lot/0001-60050043/motor-vehicles-motor-cycles/2011-toyota-hiace-lwb-kdh201r-turbo-diesel-manual-8-seats-van,Please refer to the photos or arrange inspection to view the condition of this vehicle.,UNCLASSIFIED,[OUT_OF_SCOPE],,active,nan,nan,
2013,HOLDEN,Cruze,SRi-V JH,Hatchback,Automatic,Petrol,111624,5.0,6G1PE6EN9EL912800,No plates,Unregistered,4,1.6,Other,Black Leather,Yes,Yes,Yes,Yes,Yes,SA,https://www.grays.com/lot/0001-60050046/motor-vehicles-motor-cycles/2013-holden-cruze-sri-v-jh-automatic-hatchback,Engine noise observed.,UNCLASSIFIED,[OUT_OF_SCOPE],,active,nan,nan,
2011,NISSAN,Patrol,SIMPSON 50TH ANN. GU T D,Wagon,Automatic,Diesel,239073,7.0,JN1TESY61A0420100,No plates,Unregistered,4,3.0,White,Black Leather,Yes,No,Yes,Yes,Yes,SA,https://www.grays.com/lot/0001-60050049/motor-vehicles-motor-cycles/2011-nissan-patrol-simpson-50th-ann-gu-t-d-auto-7-seats-wagon,Engine Smoke visible,UNCLASSIFIED,[OUT_OF_SCOPE],,active,nan,nan,
2003,FORD,Falcon,XR8 BA,Ute,Manual,Petrol,158530,2.0,6FPAAAJGCM3K47103,No plates,Unregistered,8,5.4,Purple,Multi,Yes,No,Yes,Yes,Yes,SA,https://www.grays.com/lot/0001-60050050/motor-vehicles-motor-cycles/2003-ford-falcon-xr8-ba-manual-ute,Please refer to the photos or arrange inspection to view the condition of this vehicle.,UNCLASSIFIED,[OUT_OF_SCOPE],,active,nan,nan,
2010,HYUNDAI,Santa,Fe SLX CM,Wagon,Automatic,Diesel,250654,7.0,KMHSH81XSAU612050,No plates,Unregistered,4,2.2,Black,Mint,Yes,No,Yes,No,Yes,SA,https://www.grays.com/lot/0001-60050051/motor-vehicles-motor-cycles/2010-hyundai-santa-fe-slx-cm-turbo-diesel-automatic-7-seats-wagon,Please refer to the photos or arrange inspection to view the condition of this vehicle.,UNCLASSIFIED,[OUT_OF_SCOPE],,active,nan,nan,
2016,MITSUBISHI,Triton,4X4 GLX MQ Dual Cab,Cab Chassis,Manual,Diesel,342764,5.0,MMAZJKL10GH023053,No plates,Unregistered,4,2.4,White,Grey,Yes,Yes,Yes,Partial,Yes,SA,https://www.grays.com/lot/0001-60050053/motor-vehicles-motor-cycles/2016-mitsubishi-triton-4x4-glx-mq-turbo-diesel-manual-dual-cab,Please refer to the photos or arrange inspection to view the condition of this vehicle.,UNCLASSIFIED,[OUT_OF_SCOPE],,active,nan,nan,
2012,CHRYSLER,300,SRT8 LX,Sedan,Automatic,Petrol,109147,5.0,2C3CCANJ1CH238469,No plates,Unregistered,8,6.4,White,Black Leather,Yes,Yes,No,No,Yes,SA,https://www.grays.com/lot/0001-60050054/motor-vehicles-motor-cycles/2012-chrysler-300-srt8-lx-automatic-sedan,Please refer to the photos or arrange inspection to view the condition of this vehicle.,UNCLASSIFIED,[OUT_OF_SCOPE],,active,nan,nan,
2004,FORD,Falcon,XR8 BA,Ute,Manual,Petrol,165961,2.0,6FPAAAJGCM4D45044,No plates,Unregistered,8,5.4,Purple,Purple,Yes,No,Yes,Partial,Yes,SA,https://www.grays.com/lot/0001-60050055/motor-vehicles-motor-cycles/2004-ford-falcon-xr8-ba-manual-ute,Please refer to the photos or arrange inspection to view the condition of this vehicle.,UNCLASSIFIED,[OUT_OF_SCOPE],,active,nan,nan,
2022,TOYOTA,Hilux,4X2 SR HI RIDER GUN136R Dual Cab,Cab Chassis,Automatic,Electric,1889,5.0,MR0JA3DD700351134,1IOA392,10/03/2026,0,0.0,Green,Charcoal,Yes,Yes,Yes,No,Yes,WA,https://www.grays.com/lot/0001-9065749/motor-vehicles-motor-cycles/2022-toyota-hilux-4x2-sr-hi-rider-gun136r-automatic-dual-cab,"This vehicle was originally complied with a diesel engine and was re complied in 2025 as a `Second Stage Manufacture` Due to the engine being removed and the vehicle made fully electric.Along with this it appears that there may have been a GVM upgrade but this is unclear to us. The vehicle was originally white from factory but appears to have been externally painted or wrapped Green. The WA Department of Transport Record has been amended to reflect the colour changeBrakes require attentionRecommend towing on collectionABS light ONEngine light ONTraction control light ONOther Warning light ONDents or marks on body consistent with age and kilometres.
Along with this it appears that there may have been a GVM upgrade but this is unclear to us. The vehicle was originally white from factory but appears to have been externally painted or wrapped Green. The WA Department of Transport Record has been amended to reflect the colour changeBrakes require attentionRecommend towing on collectionABS light ONEngine light ONTraction control light ONOther Warning light ONDents or marks on body consistent with age and kilometres.
Brakes require attention
Recommend towing on collection
ABS light ON
Engine light ON
Traction control light ON
Other Warning light ON
Dents or marks on body consistent with age and kilometres.",UNCLASSIFIED,[OUT_OF_SCOPE],,active,14d 22h 35m58s,109.0,0.0
2023,TOYOTA,Hilux,SR (4x4) GUN126R Dual Cab,Cab Chassis,Automatic,Electric,13362,5.0,MR0KA3CD701291615,1IMR024,Unregistered,0,0.0,Green,Charcoal,Yes,No,Yes,No,Yes,WA,https://www.grays.com/lot/0001-9065751/motor-vehicles-motor-cycles/2023-toyota-hilux-sr-4x4-gun126r-automatic-dual-cab,"This Vehicle was originally complied with a Diesel Engine and was re complied in 2024 as a `Second Stage Manufacture` Due to the engine being removed and the vehicle made fully electric. Along with this it appears that there may have been a GVM upgrade, but this is unclear to us.
The vehicle was originally white from factory but appears to have been externally painted or wrapped Green. The WA Department of Transport Record has been amended to reflect the colour change
Dents or marks on body consistent with age and kilometres.
Traction control light ON
Some interior trims damaged, missing or incomplete.
Any missing items do not form part of sale.
Red Dirt throughout.
Holes in dash,
Exterior may be incomplete and some areas may have minor damage.
Any missing parts or panels do not form part of sale",UNCLASSIFIED,[OUT_OF_SCOPE],,active,14d 22h 35m47s,109.0,0.0
2008,MERCEDES,Benz,M-Class ML63 AMG W164,Wagon,Automatic,Petrol,217799,5.0,WDC1641772A457184,1IQH741,16-02-2026,8,6.2,Black,Black Leather,Yes,No,Yes,Partial,Yes,WA,https://www.grays.com/lot/0001-9066570/motor-vehicles-motor-cycles/2008-mercedes-benz-m-class-ml63-amg-w164-automatic-wagon,"Hood Lining Sagging
Dash Torn or Cracked
Large Dent on Bonnet
Paint fading Various panels
Seat Torn driver side
Medium Scratch on various panels",UNCLASSIFIED,[OUT_OF_SCOPE],,active,5m43s,7000.0,88.0
2012,AUDI,Q7,3.0 TDI quattro,Wagon,Automatic,Diesel,190419,7.0,WAUZZZ4L7CD026921,1HYA861,30/03/2026,6,3.0,Black,Black Leather,Yes,Yes,Yes,Partial,Yes,WA,https://www.grays.com/lot/0001-9066599/motor-vehicles-motor-cycles/2012-audi-q7-3-0-tdi-quattro-turbo-diesel-automatic-8-speed-7-seats-wagon,Dents or marks on body consistent with age and kilometres.,UNCLASSIFIED,[OUT_OF_SCOPE],,active,22h 26m21s,3209.0,33.0
2015,AUDI,Q7,3.0 TDI Quattro,Wagon,Automatic,Diesel,149927,7.0,WAUZZZ4M4GD039396,Unlicensed,Unregistered,6,3.0,Black,Black Leather,Yes,Yes,Yes,Yes,Yes,WA,https://www.grays.com/lot/0001-9066600/motor-vehicles-motor-cycles/2015-audi-q7-3-0-tdi-quattro-4m-turbo-diesel-automatic-wagon,"Dents or marks on body consistent with age and kilometres.
Medium Scratch on Various panels",UNCLASSIFIED,[OUT_OF_SCOPE],,active,22h 26m5s,7325.0,107.0
2006,AUDI,Q7,3.0 TDI quattro,Wagon,Automatic,Diesel,291014,7.0,WAUZZZ4L47D028499,1HBJ984,24/03/2026,6,3.0,Black,Black Leather,Yes,No,Yes,No,Yes,WA,https://www.grays.com/lot/0001-9066601/motor-vehicles-motor-cycles/2006-audi-q7-3-0-tdi-quattro-turbo-diesel-automatic-7-seats-wagon,"Airbag light ON
Traction control light ON
Other Warning light ON
Medium Scuff on Various panels
Medium Dent on Driver door
Windscreen Chipped or Cracked.",UNCLASSIFIED,[OUT_OF_SCOPE],,active,22h 25m48s,509.0,15.0
2012,NISSAN,Navara,4X4 RX D40 Dual Cab,Cab Chassis,Manual,Diesel,207636,5.0,MNTVCUD40A0026220,KM37871,Unregistered,4,2.5,White,Grey,Yes,No,Yes,Partial,Yes,WA,https://www.grays.com/lot/0001-9066602/motor-vehicles-motor-cycles/2012-nissan-navara-4x4-rx-d40-turbo-diesel-manual-dual-cab,"Front Seat worn Driver
Damaged LH taillight
Paint fading on various panels
Dents or marks on body consistent with age and kilometres.
Clutch 50% worn.
Medium Scratch on various panels",UNCLASSIFIED,[OUT_OF_SCOPE],,active,22h 25m32s,6600.0,43.0
2009,HOLDEN,Cruze,CDX JG,Sedan,Automatic,Petrol,166170,5.0,KL3JA695JAK543047,1GLJ619,03-02-2026,4,1.8,Silver,Black Leather,Yes,No,No,Partial,Yes,WA,https://www.grays.com/lot/0001-9066603/motor-vehicles-motor-cycles/2009-holden-cruze-cdx-jg-automatic-sedan,"Dents or marks on body consistent with age and kilometres.
Engine light ON
Controls inoperable Driver window",UNCLASSIFIED,[OUT_OF_SCOPE],,active,22h 25m17s,709.0,9.0
2012,CITROEN,Ds3,DSPORT,Hatchback,Manual,Petrol,200079,5.0,VF7SA5FV8CW574855,1IVJ339,19-03-2026,4,1.6,Red,Red,Yes,No,No,No,Yes,WA,https://www.grays.com/lot/0001-9066605/motor-vehicles-motor-cycles/2012-citroen-ds3-dsport-manual-hatchback,"ABS light ON
Engine light ON
Engine idling rough
Engine Smoke visible
Front Seat Stains Both
Paint fading Various panels
Large Scuff on Front bumper
Other Warning light ON",UNCLASSIFIED,[OUT_OF_SCOPE],,active,22h 25m0s,309.0,7.0
2018,TOYOTA,Hilux,Extra Cab,Ute,Automatic,Diesel,211823,4.0,MR0KA3CC501164675,Unlicensed,Unregistered,4,2.8,White,Charcoal,Yes,Yes,Yes,No,Yes,WA,https://www.grays.com/lot/0001-9066606/motor-vehicles-motor-cycles/2018-toyota-hilux-automatic-extra-cab-ute,"Traction control light ON
ABS light ON
Large Dent on Front right fender and door
Medium Dent on Various panels",UNCLASSIFIED,[AMBIG_DRIVETRAIN],,active,22h 24m45s,15100.0,117.0
2008,MITSUBISHI,Triton,4X4 GLX-R DOUBLE CAB ML,Dual Cab,Automatic,Petrol,265195,5.0,MMBJRKB908D095720,Unlicensed,Unregistered,6,3.5,Dark Grey,Charcoal,Yes,No,No,No,Yes,WA,https://www.grays.com/lot/0001-9066609/motor-vehicles-motor-cycles/2008-mitsubishi-triton-4x4-glx-r-double-cab-ml-automatic-dual-cab,"Dents or marks on body consistent with age and kilometres.
Paint fading Various panels
Engine Oil Leak
Medium Scratch on Various panels
Medium Dent on Various panels
Damaged Rear left tail light",UNCLASSIFIED,[OUT_OF_SCOPE],,active,22h 54m35s,2009.0,33.0
2001,TOYOTA,Corolla,Ascent ZZE122R,Hatchback,Automatic,Petrol,171405,5.0,JTDKR23E900058626,Unlicensed,Unregistered,4,1.8,White,Charcoal,Yes,No,No,No,Yes,WA,https://www.grays.com/lot/0001-9066611/motor-vehicles-motor-cycles/2001-toyota-corolla-ascent-zze122r-automatic-hatchback,"Dents or marks on body consistent with age and kilometres.
Windscreen Chipped or Cracked.
Large Dent on Roof
Medium Dent on Various panels
Medium Scratch on Various panels
Paint fading Various panels
Engine Oil Leak
Medium Scuff on front bumper
Door card Worn.
Front Seat Marks all seats
Corrosion visible front bumper
Paint cracked front bumper
front Cracked bumper.",UNCLASSIFIED,[OUT_OF_SCOPE],,active,22h 54m22s,809.0,11.0
2000,TOYOTA,Hilux,DBLE CAB 4X2,Dual Cab,Manual,Petrol,334411,5.0,JT733UNE900060296,Unlicensed,Unregistered,4,2.7,White,Grey,Yes,No,No,No,Yes,WA,https://www.grays.com/lot/0001-9066614/motor-vehicles-motor-cycles/2000-toyota-hilux-dble-cab-4x2-manual-dual-cab,"Dents or marks on body consistent with age and kilometres.
Corrosion visible Roof
Damaged Rear Passenger Brake, Front Headlights
Windscreen Chipped or Cracked.
Seat Torn Driver
Back Seat Marks.
Steering requires attention.
Paint fading on various panels
Medium Scratch on various panels
Medium Dent on various panels
Large Dent on LH Cab",UNCLASSIFIED,[OUT_OF_SCOPE],,active,22h 54m6s,909.0,10.0
2013,AUDI,Q3,2.0 TDI Quattro 8U,Wagon,Automatic,Diesel,183718,5.0,WAUZZZ8U4ER049453,Unlicensed,Unregistered,4,2.0,Silver,Black Leather,Yes,No,No,No,Yes,WA,https://www.grays.com/lot/0001-9066615/motor-vehicles-motor-cycles/2013-audi-q3-2-0-tdi-quattro-8u-turbo-diesel-automatic-wagon,"Door card Damaged.
Large Dent on Along driver side
Large Scratch on Driver rear door
Medium Scuff on Front bumper
Dents or marks on body consistent with age and kilometres.
Medium Scratch on various panels
Paint cracked on various panels",UNCLASSIFIED,[OUT_OF_SCOPE],,active,22h 53m52s,1109.0,12.0
2009,HYUNDAI,I30,SX FD,Hatchback,Automatic,Petrol,270166,5.0,KMHDB51EMAU231036,Unlicensed,Unregistered,4,2.0,Red,Charcoal,Yes,No,No,No,Yes,WA,https://www.grays.com/lot/0001-9066619/motor-vehicles-motor-cycles/2009-hyundai-i30-sx-fd-automatic-hatchback,"Front Seat worn Driver’s
Dents or marks on body consistent with age and kilometres.
Engine idling rough
Engine Oil Leak
Large Dent on Rear right fender
Paint fading on various panels
Medium Scratch on various panels",UNCLASSIFIED,[OUT_OF_SCOPE],,active,22h 53m37s,309.0,4.0
2012,HOLDEN,Commodore,Sportwagon SV6 Z-SERIES VE II,Wagon,Automatic,Petrol,170929,5.0,6G1EK8E35CL712939,Unlicensed,Unregistered,6,3.6,Grey,Black,Yes,No,No,No,Yes,WA,https://www.grays.com/lot/0001-9066622/motor-vehicles-motor-cycles/2012-holden-commodore-sportwagon-sv6-z-series-ve-ii-automatic-wagon,"Traction control light ON
ABS light ON
Dents or marks on body consistent with age and kilometres.",UNCLASSIFIED,[OUT_OF_SCOPE],,active,22h 53m21s,5100.0,80.0
2014,PEUGEOT,308,ACCESS,Hatchback,Automatic,Petrol,124646,5.0,VF3LPHNYWES251084,Unlicensed,Unregistered,3,1.2,White,Charcoal,Yes,No,No,No,Yes,WA,https://www.grays.com/lot/0001-9066624/motor-vehicles-motor-cycles/2014-peugeot-308-access-automatic-hatchback,"Dents or marks on body consistent with age and kilometres.
Windscreen Chipped or Cracked.
Medium Scratch on various panels
Medium Dent on various panels",UNCLASSIFIED,[OUT_OF_SCOPE],,active,22h 53m3s,509.0,9.0
2008,NISSAN,Navara,4X4 ST-R D22,Dual Cab,Manual,Diesel,276469,5.0,JN1CPUD22A0024249,Unlicensed,Unregistered,4,2.5,White,Grey,Yes,No,No,No,Yes,WA,https://www.grays.com/lot/0001-9066627/motor-vehicles-motor-cycles/2008-nissan-navara-4x4-st-r-d22-turbo-diesel-manual-dual-cab,"Dents or marks on body consistent with age and kilometres.
Door card Worn.
Windscreen Chipped or Cracked.",UNCLASSIFIED,[OUT_OF_SCOPE],,active,22h 52m49s,2100.0,27.0
2014,SUBARU,Xv,2.0i-L G4X,Hatchback,CVT,Petrol,221245,5.0,JF1GP7KC5EG049544,1ELI752,01-10-2026,4,2.0,Green,Charcoal,Yes,Yes,Yes,Partial,Yes,WA,https://www.grays.com/lot/0001-9066631/motor-vehicles-motor-cycles/2014-subaru-xv-2-0i-l-g4x-cvt-hatchback,"Carpet worn in places.
Dents or marks on body consistent with age and kilometres.",UNCLASSIFIED,[OUT_OF_SCOPE],,active,22h 22m23s,3009.0,53.0
2007,FORD,Focus,Coupe-Cabriolet LT,Convertible,Automatic,Petrol,179953,4.0,WF0XXXLUDX7Y11210,1DOS402,04-03-2026,4,2.0,Silver,Black Leather,Yes,Yes,Yes,No,Yes,WA,https://www.grays.com/lot/0001-9066632/motor-vehicles-motor-cycles/2007-ford-focus-coupe-cabriolet-lt-automatic-convertible,"Dents or marks on body consistent with age and kilometres.
Medium Scuff on Various panels
Front Seat Marks Both front seats
Large Dent on Sill panel left side",UNCLASSIFIED,[OUT_OF_SCOPE],,active,22h 22m5s,1209.0,17.0
2014,HYUNDAI,Ix35,Active FWD LM,Wagon,Automatic,Petrol,205749,5.0,KMHJT81FMFU016896,1HWV282,Unregistered,4,2.0,Black,Charcoal,Yes,No,Yes,Partial,Yes,WA,https://www.grays.com/lot/0001-9066633/motor-vehicles-motor-cycles/2014-hyundai-ix35-active-fwd-lm-automatic-wagon,"Dents or marks on body consistent with age and kilometres.
Front Seat worn drivers
Paint fading roof",UNCLASSIFIED,[OUT_OF_SCOPE],,active,22h 21m49s,1809.0,26.0
2011,VOLKSWAGEN,Jetta,118TSI 1B,Sedan,Automatic,Petrol,182403,5.0,WVWZZZ16ZCM066856,1DYJ054,Unregistered,4,1.4,Silver,Grey,Yes,No,No,Partial,Yes,WA,https://www.grays.com/lot/0001-9066634/motor-vehicles-motor-cycles/2011-volkswagen-jetta-118tsi-1b-automatic-sedan,"Engine light ON
Windscreen Chipped or Cracked.
Hood Lining Sagging
Other Warning light ON
Paint peeling on various panels
Dents or marks on body consistent with age and kilometres.",UNCLASSIFIED,[OUT_OF_SCOPE],,active,22h 21m31s,209.0,3.0
