year,make,model,variant,body_type,transmission,fuel_type,odometer_reading,no_of_seats,vin,rego_no,rego_expiry,no_of_cylinders,engine_capacity,exterior_colour,interior_colour,key,spare_key,owners_manual,service_history,engine_turns_over,location,url,general_condition
2013.0,Jeep,Grand,Cherokee Limited WK Turbo Diesel Automatic - 8 Speed Wagon,Wagon,Automatic - 8 Speed,Diesel,233380,5.0,1C4RJFFM0EC166557,FMI61E,"Sold Unregistered, Without Plates",6.0,3.0,Grey,Black,Yes,No,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10352746/motor-vehicles-motor-cycles/2013-jeep-grand-cherokee-limited-wk-turbo-diesel-automatic-8-speed-wagon,"Paint fading Bonnet
Large Dent on Passenger side rear quarter panel
Windscreen Chipped or Cracked.
Seat Torn Drivers seat
Damaged Driver side rear foglight"
2012.0,Nissan,Navara,4X4 ST D40 Turbo Diesel Manual Dual Cab,Dual Cab,Manual,Diesel,134549,5.0,VSKCVND40A0497737,CJP52L,"Sold Unregistered, Without Plates",4.0,2.5,White,Grey,Yes,Yes,Yes,No,Yes,NSW,https://www.grays.com/lot/0001-10352747/motor-vehicles-motor-cycles/2012-nissan-navara-4x4-st-d40-turbo-diesel-manual-dual-cab,"Large Dent on Tailgate
Damaged Driver side taillight
Windscreen Chipped or Cracked."
2007.0,Mitsubishi,Pajero,VR-X LWB (4x4) NS Automatic 7 Seats Wagon,Wagon,Automatic,Petrol,182872,7.0,JMFLYV97W7J002041,No plates,"Sold Unregistered, Without Plates",6.0,3.8,Silver,Black,Yes,Yes,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10352749/motor-vehicles-motor-cycles/2007-mitsubishi-pajero-vr-x-lwb-4x4-ns-automatic-7-seats-wagon,"Large Dent on Roof
Large Scratch on Front bumper bar
Flat Battery. Jump start or towing required
Seat Torn Drivers seat
Other Warning light ON
Corrosion visible on engine bay
Paint cracked on Boot door panel
Medium Dent on Rear panel"
2015.0,Ford,Ecosport,Trend BK Automatic Wagon,Wagon,Automatic,Petrol,111402,5.0,MAJBXXMRKBFE32385,DN77VP,"Sold Unregistered, Without Plates",4.0,1.5,Black,Grey,Yes,No,No,No,Yes,NSW,https://www.grays.com/lot/0001-10352750/motor-vehicles-motor-cycles/2015-ford-ecosport-trend-bk-automatic-wagon,"Transmission Requires attention Strongly recommend inspection by qualified third party
Engine light ON
Other Warning light ON
Traction control light ON
Radio Not Working
Hail damage visible.
Large Scratch on Drivers door
Medium Dent on Drivers qyarter
Rear bar Cracked bumper.
Medium Dent on Passenger cant rail
Large Scratch on Front bar"
2015.0,Volvo,V40,Cross Country D4 LUXURY Turbo Diesel Automatic - 8SpeedWagon,Wagon,Automatic - 8 Speed,Diesel,171401,5.0,YV1MZA8HDF2073081,No plates,"Sold Unregistered, Without Plates",4.0,2.0,White,Black,Yes,Yes,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10352752/motor-vehicles-motor-cycles/2015-volvo-v40-cross-country-d4-luxury-turbo-diesel-automatic-8speedwagon,Please refer to the photos or arrange inspection to view the condition of this vehicle.
2012.0,Hyundai,Veloster,SR TURBO FS Automatic Coupe,Coupe,Automatic,Petrol,188224,4.0,KMHTC61EMDU106172,BY62CN,"Sold Unregistered, Without Plates",4.0,1.6,Grey,Black,Yes,No,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10352755/motor-vehicles-motor-cycles/2012-hyundai-veloster-sr-turbo-fs-automatic-coupe,"Rear Cracked bumper.
Medium Scratch on Passenger side rear door and quarter panel
Engine light ON
Airbag light ON
Other Warning light ON"
2007.0,Volkswagen,Golf,GTI A5 Automatic Hatchback,Hatchback,Automatic,Petrol,166448,5.0,WVWZZZ1KZ8U012204,BGK86S,"Sold Unregistered, Without Plates",4.0,2.0,Black,Black,Yes,No,No,Partial,Yes,NSW,https://www.grays.com/lot/0001-10352760/motor-vehicles-motor-cycles/2007-volkswagen-golf-gti-a5-automatic-hatchback,"Front Cracked bumper.
Large Dent on Passenger side rear quarter panel
Seat Torn Drivers seat
Hood Lining Sagging
Engine light ON
Other Warning light ON
Windscreen Chipped or Cracked."
2017.0,Mitsubishi,Outlander,LS 2WD SAFETY PACK ZK CVT 7 Seats Wagon,Wagon,CVT,Petrol,151759,7.0,JMFXTGF7WJJ000348,CO49PQ,"Sold Unregistered, Without Plates",4.0,2.0,Black,Black,Yes,No,Yes,Yes,Yes,NSW,https://www.grays.com/lot/0001-10352761/motor-vehicles-motor-cycles/2017-mitsubishi-outlander-ls-2wd-safety-pack-zk-cvt-7-seats-wagon,"Hail damage visible.
Seat Torn Drivers seat
Medium Scratch on Bumper bars"
2008.0,Volkswagen,Golf,GTI A5 Automatic Hatchback,Hatchback,Automatic,Petrol,142921,5.0,WVWZZZ1KZ9U010412,No plates,"Sold Unregistered, Without Plates - Sold with Blueslip",4.0,2.0,Red,Beige,Yes,Yes,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10352762/motor-vehicles-motor-cycles/2008-volkswagen-golf-gti-a5-automatic-hatchback,"Large Dent on Roof
Paint peeling Front bumper bar, rear spoiler"
2007.0,Toyota,Corolla,Ascent ZRE152R Automatic Sedan,Sedan,Automatic,Petrol,180943,5.0,JTNBU52E702012858,BVA28R,"24-01-2026-Registration will only be transferred to the registered bidder who must hold a NSW Licence, otherwise, vehicle will be sold unregistered.",4.0,1.8,Red,Black,Yes,Yes,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10352764/motor-vehicles-motor-cycles/2007-toyota-corolla-ascent-zre152r-automatic-sedan,"Paint peeling Bonnet, roof, bootlid
Large Scratch on Passenger side rear door and quarter panel
Large Dent on Drivers door
Paint cracked Rear bumper bar"
2010.0,Mitsubishi,Pajero,GLX NT Turbo Diesel Automatic 7 Seats Wagon,Wagon,Automatic,Diesel,341271,7.0,JMFLYV98WBJ001054,CYA96V,"22-06-2026-Registration will only be transferred to the registered bidder who must hold a NSW Licence, otherwise, vehicle will be sold unregistered.",4.0,3.2,Grey,Black,Yes,No,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10352765/motor-vehicles-motor-cycles/2010-mitsubishi-pajero-glx-nt-turbo-diesel-automatic-7-seats-wagon,"Large Dent on Passenger side cant rail
Damaged Passenger side tail light
Seat Torn Drivers seat
Windscreen Chipped or Cracked."
2014.0,Porsche,MACAN,S DIESEL 95B Turbo Diesel Automatic Wagon,Wagon,Automatic,Diesel,178133,5.0,WP1ZZZ95ZFLB83051,No plates,"Sold Unregistered, Without Plates",6.0,3.0,White,Black,Yes,Yes,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10352766/motor-vehicles-motor-cycles/2014-porsche-macan-s-diesel-95b-turbo-diesel-automatic-wagon,"Large Scratch on Front bumper bar
Medium Dent on Rear bumper bar
Brakes require attention, Recommend towing on collection
Engine idling rough
Sat Nav Not Working
Other Warning light ON
Engine noise observed.
Engine lacks power
Engine light ON"
2015.0,Holden,Trax,LS TJ Automatic Wagon,Wagon,Automatic,Petrol,167382,5.0,KL3BA7659GB514533,No plates,"Sold Unregistered, Without Plates",4.0,1.8,Grey,Black,Yes,Yes,No,No,Yes,NSW,https://www.grays.com/lot/0001-10352767/motor-vehicles-motor-cycles/2015-holden-trax-ls-tj-automatic-wagon,"Large Dent on Passenger side rear quarter panel
Large Scratch on Driver side rear door
Door Mirror Broken Drive side"
2002.0,Holden,Ute,SS VU Automatic Ute,Ute,Automatic,Petrol,151840,2.0,6H8VUK80F2L889856,DN48NT,"04-04-2026 - Registration will only be transferred to the registered bidder who must hold a NSW Licence, otherwise, vehicle will be sold unregistered.",8.0,5.7,Grey,Red,Yes,No,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10352774/motor-vehicles-motor-cycles/2002-holden-ute-ss-vu-automatic-ute,"Transmission Requires attention Strongly recommend inspection by qualified third party
Front Seat worn Front seats
Radio Not Working
Front and rear bars damaged Cracked bumper.
Medium Scratch on rear bumper"
2003.0,Hyundai,Elantra,GLS XD Automatic Sedan,Sedan,Automatic,Petrol,195721,5.0,KMHDN41DR3U672653,DP88LK,"19-06-2026-Registration will only be transferred to the registered bidder who must hold a NSW Licence, otherwise, vehicle will be sold unregistered.",4.0,2.0,Gold,Grey,Yes,Yes,Yes,Yes,Yes,NSW,https://www.grays.com/lot/0001-10352775/motor-vehicles-motor-cycles/2003-hyundai-elantra-gls-xd-automatic-sedan,"Hail damage visible.
Large Dent on Bonnet, passenger side rear quarter panel, passenger side sill panel, driver side rear door
Large Scratch on Front bumper bar and guards
Windscreen Chipped or Cracked.
Paint peeling Bumper bars, rear spoiler
Controls Broken Drivers power window switch broken
Seat Torn Drivers seat
Dash Torn or Cracked
Paint cracked side mirror"
2011.0,Ford,Focus,Zetec LV Manual Hatchback,Hatchback,Manual,Petrol,258036,5.0,AFAUXXMJDUBK02535,DF25UJ,"Sold Unregistered, Without Plates",4.0,2.0,Blue,Black,Yes,No,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10352776/motor-vehicles-motor-cycles/2011-ford-focus-zetec-lv-manual-hatchback,"Engine noise observed.
Paint fading Various panels
Large Scratch on Front bar, rear bar and drivers quarter panel
Medium Dent on Drivers door
Steering requires attention.
Door card Worn."
2018.0,Mazda,CX-8,SPORT FWD KG Turbo Diesel Automatic 7 Seats Wagon,Wagon,Automatic,Diesel,180249,7.0,JM0KG2W2A00101004,DXX14U,"Sold Unregistered, Without Plates",4.0,2.2,Grey,Black,Yes,Yes,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10352777/motor-vehicles-motor-cycles/2018-mazda-cx-8-sport-fwd-kg-turbo-diesel-automatic-7-seats-wagon,"Windscreen Chipped or Cracked.
Large Scratch on Rear bumper bar, Front bumper cracked
Battery Management System Malfunction warning light showing
Steering requires attention."
2006.0,BMW,X5,4.4i E53 Automatic Wagon,Wagon,Automatic,Petrol,164828,5.0,WBAFB52040LT83564,No plates,"Sold Unregistered, Without Plates",8.0,4.4,Black,Cream,Yes,Yes,No,No,Yes,NSW,https://www.grays.com/lot/0001-10352779/motor-vehicles-motor-cycles/2006-bmw-x5-4-4i-e53-automatic-wagon,"Front Cracked bumper. Medium Scratch on Front bumper
Hood Lining Sagging
Engine idling rough
Engine Smoke visible
Flat Battery. Jump start or towing required
Suspension requires attention"
2014.0,Jeep,Grand,Cherokee OVERLAND WK Turbo Diesel Automatic - 8 Speed Wagon,Wagon,Automatic - 8 Speed,Diesel,180706,5.0,1C4RJFGM5EC523925,CTG25S,"Sold Unregistered, Without Plates",6.0,3.0,White,Black,Yes,Yes,Yes,No,Yes,NSW,https://www.grays.com/lot/0001-10352780/motor-vehicles-motor-cycles/2014-jeep-grand-cherokee-overland-wk-turbo-diesel-automatic-8-speed-wagon,"Large Dent on Rear bumper bar, tailgate
Engine idling rough
Engine Smoke visible
Paint cracked rear bumper
Other Warning light ON
Seat Torn Drivers seat"
2011.0,Mercedes,Benz,GL-Class GL350 CDI X164 Turbo Diesel Auto 7 Seats Wagon,Wagon,Automatic,Diesel,213938,7.0,WDC1648232A727267,DFH78M,"Sold Unregistered, Without Plates",6.0,3.0,Grey,Tan,Yes,Yes,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10352781/motor-vehicles-motor-cycles/2011-mercedes-benz-gl-class-gl350-cdi-x164-turbo-diesel-auto-7-seats-wagon,"Paint fading Roof
Controls inoperable Electric tailgate requires attention
Engine noise observed. Engine lacks power"
2010.0,BMW,3,Series 323i E90 Automatic Sedan,Sedan,Automatic,Petrol,217784,5.0,WBAPG76070NN19993,BWO91P,"Sold Unregistered, Without Plates",6.0,2.5,Black,Black,Yes,Yes,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10352782/motor-vehicles-motor-cycles/2010-bmw-3-series-323i-e90-automatic-sedan,"Hail damage visible.
Large Dent on Bonnet, driver side rear door
Paint cracked Rear bumper bar
Paint fading Roof
Engine light ON
Engine noise observed.
Medium Scratch on various panels"
2013.0,Mercedes,Benz,C-Class C 250 BE Elegance W204 Automatic Sedan,Sedan,Automatic,Petrol,188081,5.0,WDD2040472A834470,No plates,"Sold Unregistered, Without Plates",4.0,1.8,Grey,Grey,Yes,Yes,Yes,Yes,Yes,NSW,https://www.grays.com/lot/0001-10352783/motor-vehicles-motor-cycles/2013-mercedes-benz-c-class-c-250-be-elegance-w204-automatic-sedan,Please refer to the photos or arrange inspection to view the condition of this vehicle.
2010.0,Volvo,XC70,D5 Turbo Diesel Automatic Wagon,Wagon,Automatic,Diesel,221567,5.0,YV1BZ7056B1102184,ECT74H,"26-04-2026-Registration will only be transferred to the registered bidder who must hold a NSW Licence, otherwise, vehicle will be sold unregistered.",5.0,2.4,Black,Black,Yes,Yes,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10352784/motor-vehicles-motor-cycles/2010-volvo-xc70-d5-turbo-diesel-automatic-wagon,"Front Cracked bumper.
Medium Scratch on Passenger side rear quarter panel
Transmission Requires attention Strongly recommend inspection by qualified third party
Damaged LHR Tail light
Exterior: small dents visible with chips in paintwork"
2014.0,Mercedes,Benz,CLA Class CLA250 SPORT AWD C117 Automatic Coupe,Coupe,Automatic,Petrol,164719,5.0,WDD1173462N147816,FFY12K,"Sold Unregistered, Without Plates",4.0,2.0,Black,Black,Yes,No,No,No,Yes,NSW,https://www.grays.com/lot/0001-10352785/motor-vehicles-motor-cycles/2014-mercedes-benz-cla-class-cla250-sport-awd-c117-automatic-coupe,"Medium Dent on Driver side rear quarter panel
Paint peeling Front bumper bar
Paint cracked Rear bumper bar with reverse sensor damage
Paint peeling Roof
Engine light ON
Other Warning light ON
Seat Torn Drivers seat"
2013.0,Audi,A3,Automatic Hatchback,,Automatic,Premium Unleaded,98205,5.0,WAUZZZ8V5DA040802,No plates,"Sold Unregistered, Without Plates",4.0,1400.0,Black,Black,Yes,No,No,Partial,Yes,NSW,https://www.grays.com/lot/0001-10500710/motor-vehicles-motor-cycles/2013-audi-a3-automatic-hatchback,"Transmission Requires attention Strongly recommend inspection by qualified third party
Medium Dent on Drivers door
Engine light ON"
2020.0,Land,Rover,Defender 110 P400 S Automatic - 8 Speed Wagon,Wagon,Automatic - 8 Speed,Petrol,71265,5.0,SALEA7AU2M2038975,FVD26C,"Sold Unregistered, Without Plates",6.0,3.0,Grey,Black,Yes,Yes,No,No,Yes,NSW,https://www.grays.com/lot/0001-10601299/motor-vehicles-motor-cycles/2020-land-rover-defender-110-p400-s-automatic-8-speed-wagon,"Suspension requires attention
Other Warning light ON
Large Scratch on Passenger side front guard and RHR guard"
2021.0,Toyota,Landcruiser,SAHARA FJA300R Turbo Diesel 10 auto 7 Seats Wagon,Wagon,10 auto,Diesel,58483,7.0,JTMAA7BJ604003851,COO868,22-03-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,6.0,3.3,Black,Black,Yes,No,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-20027290/motor-vehicles-motor-cycles/2021-toyota-landcruiser-sahara-fja300r-turbo-diesel-10-auto-7-seats-wagon,Dents or marks on body consistent with age and kilometres.
2008.0,Toyota,HiAce,TRH223R Manual 14 Seats Bus,Bus,Manual,Petrol,173631,14.0,JTFSX22P306039700,1GZ9FY,08-09-2025 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,4.0,2.7,White,Grey,Yes,No,No,No,Yes,VIC,https://www.grays.com/lot/0001-21061290/motor-vehicles-motor-cycles/2008-toyota-hiace-trh223r-manual-14-seats-bus,"Engine light ON
Carpet worn in places.
Dents or marks on body consistent with age and kilometres.
Dents or marks on body consistent with age and kilometres.
Dents or marks on body consistent with age and kilometres.
Paint fading All over roof and back door
Windscreen Chipped or Cracked.
Back Seat worn."
2014.0,Mercedes,Benz,C200 C200 W205 Automatic Sedan,Sedan,Automatic,Petrol,180392,5.0,WDD2050422R012790,No plates,"Sold Unregistered, Without Plates",4.0,2.0,Black,Black Leather,Yes,No,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21062464/motor-vehicles-motor-cycles/2014-mercedes-benz-c200-c200-w205-automatic-sedan,"Windscreen Chipped or Cracked.
Medium Scratch on Around vehicle
Dents or marks on body consistent with age and kilometres."
2010.0,Mazda,BT-50,DX B2500 Turbo Diesel Manual Cab Chassis,Cab Chassis,Manual,Diesel,213938,2.0,MM0UNY0W400860935,YUJ760,04-04-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,4.0,2.5,Maroon,Grey,Yes,No,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21062742/motor-vehicles-motor-cycles/2010-mazda-bt-50-dx-b2500-turbo-diesel-manual-cab-chassis,Medium Scratch on Around vehicle
2005.0,Audi,A6,3.2 FSI Quattro C6 Automatic Wagon,Wagon,Automatic,Petrol,153026,5.0,WAUZZZ4F36N007677,1VW1FD,07-11-2025 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,6.0,3.2,Red,Black Leather,Yes,Yes,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21062755/motor-vehicles-motor-cycles/2005-audi-a6-3-2-fsi-quattro-c6-automatic-wagon,"Dents or marks on body consistent with age and kilometres.
Paint peeling various panels"
2015.0,Renault,Megane,GT-LINE Automatic Hatchback,Hatchback,Automatic,Petrol,83233,5.0,VF1BZ3603F0724501,No plates,"Sold Unregistered, Without Plates",4.0,1.2,White,Black,Yes,No,No,No,Yes,VIC,https://www.grays.com/lot/0001-21062756/motor-vehicles-motor-cycles/2015-renault-megane-gt-line-automatic-hatchback,"Other Warning light ON
Dents or marks on body consistent with age and kilometres.
Medium Scuff on Around vehicle"
2006.0,Mercedes,Benz,ML320CDI W164 Turbo Diesel WOVR-INSPECTED,Wagon,Automatic,Diesel,186596,5.0,WDC1641222A145665,2AQ9GA,23-05-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,6.0,3.0,Silver,Black Leather,Yes,No,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21062933/motor-vehicles-motor-cycles/2006-mercedes-benz-ml320cdi-w164-turbo-diesel-wovr-inspected,"Dents or marks on body consistent with age and kilometres.
Medium Scratch on various panels"
2008.0,Mazda,CX-7,Luxury Automatic Wagon,Wagon,Automatic,Petrol,335571,5.0,JM0ER103180112904,No plates,"Sold Unregistered, Without Plates",4.0,2.3,Black,Black Leather,Yes,No,No,No,Yes,VIC,https://www.grays.com/lot/0001-21063004/motor-vehicles-motor-cycles/2008-mazda-cx-7-luxury-automatic-wagon,"Medium Scratch on Around vehicle
Medium Dent on Around vehicle
Door card Damaged.
Dents or marks on body consistent with age and kilometres."
2012.0,Land,Rover,Range Rover Sport 3.0 TDV6 Turbo Diesel Automatic Wagon,Wagon,Automatic,Diesel,148184,5.0,SALLSAAF3CA747164,ZZA310,29-03-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,6.0,3.0,Black,Black Leather,Yes,Yes,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21063010/motor-vehicles-motor-cycles/2012-land-rover-range-rover-sport-3-0-tdv6-turbo-diesel-automatic-wagon,"Other Warning light ON
Damaged Drivers side headlight
Dents or marks on body consistent with age and kilometres."
2016.0,Toyota,Camry,ALTISE HYBRID AVV50R CVT Sedan,Sedan,CVT,Hybrid,108910,5.0,6T1BD3FK40X151602,No plates,"Sold Unregistered, Without Plates",4.0,2.5,Silver,Black,Yes,No,No,Partial,Yes,VIC,https://www.grays.com/lot/0001-21063011/motor-vehicles-motor-cycles/2016-toyota-camry-altise-hybrid-avv50r-cvt-sedan,"Dents or marks on body consistent with age and kilometres.
Medium Scratch on Around vehicle
Paint fading on various panels
Paint peeling Front bumper"
2012.0,Mazda,BT-50,4X2 XT Turbo Diesel Tipper Tray Cab Chassis,Cab Chassis,Manual,Diesel,262783,3.0,MM0UP0YF100135454,No Plates,"Sold Unregistered, Without Plates",5.0,3.2,Black,Black,Yes,No,No,No,Yes,VIC,https://www.grays.com/lot/0001-21063012/motor-vehicles-motor-cycles/2012-mazda-bt-50-4x2-xt-turbo-diesel-tipper-tray-cab-chassis,"Seat Torn Drivers
Dents or marks on body consistent with age and kilometres.
Paint fading Bonnet and roof
Medium Dent on Around vehicle
Medium Scratch on various panels"
