url,analysis_timestamp,carsales_price_estimate,carsales_price_range,recommended_max_bid,expected_profit,profit_margin_percent,score_out_of_10,confidence_notes,resale_low,resale_mid,resale_high,net_profit_mid,net_profit_worst,fees_estimate,transport_estimate,rego_estimate,prep_estimate,confidence,risk_flags,verdict,computed_verdict,no_edge,edge_note,no_edge_at_current_bid,edge_buffer,analysis_context,is_top_buy,top_buy_badge,top_buy_failed_reasons,top_buy_passed_reasons,expected_auction_price,discount_used,current_bid,current_bid_numeric,bids_observed,time_remaining_observed,risk_score
https://www.grays.com/lot/0001-21059146/motor-vehicles-motor-cycles/2015-bmw-x3-xdrive-20i-f25-automatic-8-speed-wagon,2025-11-11T19:28:27.689183+00:00,$10500,$9500 - $11500,"$8,109",$891,8.5%,1.7,"The current bid is significantly below historical auction data, indicating potential undervaluation.; High odometer reading may deter some buyers, impacting resale price.; Market demand for used BMWs can fluctuate, posing a risk to achieving the higher end of the price range.; Capped recommended max bid at $8,109 (current bid plus $3,500 headroom).; Recommended bid undercuts the historical auction minimum ($9,600); confirm condition advantages before bidding.; Score capped at 1.7 to align with 8.5% profit margin.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.grays.com/lot/0001-21059138/motor-vehicles-motor-cycles/2019-ford-ranger-xls-4x4-px-iii-turbo-diesel-automatic-dual-cab,2025-11-12T10:17:33.436337+00:00,$19500,$18000 - $21000,"$13,600","$4,400",22.6%,4.5,"The historical median and mean prices indicate a stable market for this model.; High odometer reading may affect resale value, but the variant is popular in the market.; Capped recommended max bid at $13,600 (current bid plus $3,500 headroom).; Recommended bid undercuts the closest historical median ($20,200); confirm condition advantages before bidding.; Score capped at 4.5 to align with 22.6% profit margin.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.grays.com/lot/0001-21059266/motor-vehicles-motor-cycles/2020-toyota-corolla-ascent-sport-hybrid-zwe211r-cvt-hatchback,2025-11-14T09:59:55.326191+00:00,$22000,$21000 - $23000,"$17,500","$3,000",13.6%,2.7,"The historical auction data indicates a strong demand for this model, with consistent pricing.; The current bid is significantly below the historical median, suggesting potential for appreciation.; Recommended bid undercuts the historical auction minimum ($21,800); confirm condition advantages before bidding.; Score capped at 2.7 to align with 13.6% profit margin.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.grays.com/lot/0001-21059219/motor-vehicles-motor-cycles/2016-nissan-pathfinder-st-r52-cvt-7-seats-wagon,2025-11-14T11:40:49.843101+00:00,$5200,$4500 - $7200,"$2,209","$1,491",28.7%,5.7,"The historical median and mean prices suggest a stable resale value.; Current bid is significantly below historical values, indicating potential for profit.; Raised recommended max bid to match the current live bid ($2,209).; Recommended bid undercuts the historical auction minimum ($4,502); confirm condition advantages before bidding.; Score capped at 5.7 to align with 28.7% profit margin.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.grays.com/lot/0001-21059270/motor-vehicles-motor-cycles/2012-holden-cruze-cd-jh-automatic-sedan,2025-11-14T11:42:09.026575+00:00,$2000,$1800 - $2200,$500,$0,0.0%,0.0,"The historical median and mean prices indicate a stable market for this vehicle.; The current bid is significantly lower than historical values, suggesting a potential undervalue.; Recommended bid undercuts the closest historical median ($1,410); confirm condition advantages before bidding.; Score forced to 0 because projected profit is not positive.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.grays.com/lot/0001-21059221/motor-vehicles-motor-cycles/2011-volvo-xc90-d5-executive-turbo-diesel-automatic-7-seats-wagon,2025-11-14T11:44:39.310714+00:00,$3500,$3000 - $4000,"$2,000",$0,0.0%,0.0,"The historical median and mean prices suggest a stable demand for this model.; The current bid is below the historical minimum, indicating potential undervaluation.; Raised recommended max bid to match the current live bid ($2,000).; Recommended bid undercuts the closest historical median ($3,350); confirm condition advantages before bidding.; Score forced to 0 because projected profit is not positive.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.grays.com/lot/0001-50713630/motor-vehicles-motor-cycles/1998-nissan-skyline-r34-manual-coupe,2025-11-14T21:40:49.092276+00:00,$31000,$29500 - $32500,"$15,500","$14,000",45.2%,7.5,"The historical auction data indicates a strong demand for the R34 variant, supporting a higher resale price.; Current bid is significantly lower than historical median, suggesting potential for appreciation.; Market risks include fluctuations in collector interest and potential maintenance costs.; Capped recommended max bid at $15,500 (current bid plus $3,500 headroom).; Recommended bid undercuts the historical auction minimum ($21,700); confirm condition advantages before bidding.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.grays.com/lot/0001-50517336/motor-vehicles-motor-cycles/2015-kia-carnival-s-yp-automatic-8-seats-people-mover,2025-11-15T05:53:39.914266+00:00,$9500,$9000 - $10000,"$7,000","$1,000",10.5%,2.1,"The historical median price is significantly higher than the current bid, indicating potential for appreciation.; High odometer reading may deter some buyers, impacting resale value.; Market demand for family vehicles like the Kia Carnival remains stable, but economic factors could influence buyer sentiment.; Recommended bid undercuts the historical auction minimum ($8,600); confirm condition advantages before bidding.; Score capped at 2.1 to align with 10.5% profit margin.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.grays.com/lot/0001-50517334/motor-vehicles-motor-cycles/2013-land-rover-range-rover-evoque-td4-pure-turbo-diesel-automatic-wagon,2025-11-16T12:51:11.083822+00:00,$9200,$8500 - $9800,"$7,600",$100,1.1%,0.2,"The historical median price indicates a strong potential resale value.; The vehicle's high odometer reading may deter some buyers, affecting demand.; Capped recommended max bid at $7,600 (current bid plus $3,500 headroom).; Recommended bid undercuts the closest historical median ($11,577); confirm condition advantages before bidding.; Score capped at 0.2 to align with 1.1% profit margin.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.grays.com/lot/0001-21059536/motor-vehicles-motor-cycles/2014-hyundai-ix35-se-fwd-lm-automatic-wagon-wovr-repairable,2025-11-16T22:00:46.267650+00:00,$5000,$4500 - $5500,"$3,500",$0,0.0%,0.0,"The vehicle has a significant odometer reading which may deter some buyers.; Being a repairable write-off may limit the resale market, affecting demand.; Recommended bid undercuts the closest historical median ($6,700); confirm condition advantages before bidding.; Score forced to 0 because projected profit is not positive.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.grays.com/lot/0001-21059188/motor-vehicles-motor-cycles/2013-jeep-grand-cherokee-laredo-wk-automatic-8-speed-wagon,2025-11-17T03:56:58.602693+00:00,$6500,$6000 - $7000,"$5,000",$0,0.0%,0.0,"Historical auction data indicates a median price of $6900, suggesting a stable market for this model.; The current bid of $2709 is significantly below the historical mean, indicating potential for a profitable resale.; Recommended bid undercuts the closest historical median ($8,300); confirm condition advantages before bidding.; Score forced to 0 because projected profit is not positive.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.grays.com/lot/0001-21059264/motor-vehicles-motor-cycles/2016-kia-sportage-si-ql-automatic-wagon,2025-11-17T04:04:17.783949+00:00,$8500,$8000 - $9000,"$7,000",$0,0.0%,0.0,"Historical auction data indicates a median price of $8854.5, supporting a competitive resale estimate.; The current bid of $5600 suggests potential for a profitable acquisition, but market fluctuations could impact final sale price.; Recommended bid undercuts the closest historical median ($8,800); confirm condition advantages before bidding.; Score forced to 0 because projected profit is not positive.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.grays.com/lot/0001-21059201/motor-vehicles-motor-cycles/2013-volkswagen-polo-77tsi-comfortline-6r-automatic-hatchback,2025-11-17T04:07:19.358999+00:00,$4600,$4200 - $5000,"$3,109",$0,0.0%,0.0,"The historical median price suggests a stable market for this model.; Current bidding is low, indicating potential for a bargain acquisition.; Raised recommended max bid to match the current live bid ($3,109).; Recommended bid undercuts the closest historical median ($5,600); confirm condition advantages before bidding.; Score forced to 0 because projected profit is not positive.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.grays.com/lot/0001-21059210/motor-vehicles-motor-cycles/2014-ford-focus-ambiente-lw-ii-automatic-hatchback,2025-11-17T04:08:41.021203+00:00,$3700,$3500 - $4000,"$2,200",$0,0.0%,0.0,"The historical median and mean prices indicate a stable market for this model.; The vehicle's condition and mileage are typical for its age, which supports the estimated resale price.; Recommended bid undercuts the closest historical median ($6,509); confirm condition advantages before bidding.; Score forced to 0 because projected profit is not positive.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.grays.com/lot/0001-21059273/motor-vehicles-motor-cycles/2008-subaru-forester-xs-s3-automatic-wagon,2025-11-17T04:09:03.420142+00:00,$2200,$1800 - $2500,$809,$0,0.0%,0.0,"The historical median and mean prices indicate a stable market for this model.; Current bid is significantly lower than historical values, suggesting potential undervaluation.; Raised recommended max bid to match the current live bid ($809).; Recommended bid undercuts the closest historical median ($3,550); confirm condition advantages before bidding.; Score forced to 0 because projected profit is not positive.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.grays.com/lot/0001-21059235/motor-vehicles-motor-cycles/2017-honda-civic-vti-s-10th-gen-cvt-sedan,2025-11-17T19:06:45.985418+00:00,$15800,$15000 - $16500,"$11,500","$2,800",17.7%,3.5,"Historical auction data indicates a consistent median price, suggesting stable demand.; The current bid is significantly lower than historical values, indicating potential for resale profit.; Market risks include fluctuations in demand for sedans and potential competition from similar listings.; Capped recommended max bid at $11,500 (current bid plus $3,500 headroom).; Recommended bid undercuts the historical auction minimum ($15,800); confirm condition advantages before bidding.; Score capped at 3.5 to align with 17.7% profit margin.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.grays.com/lot/0001-21059304/motor-vehicles-motor-cycles/2012-mazda-cx-5-maxx-sport-ke-turbo-diesel-automatic-wagon,2025-11-17T20:55:09.339577+00:00,$5400,$5000 - $5800,"$3,900",$0,0.0%,0.0,"The historical median and mean prices suggest a stable market value around $5400.; The vehicle's age and high odometer reading may limit resale potential, but the diesel variant is often sought after.; Score forced to 0 because projected profit is not positive.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.grays.com/lot/0001-21059238/motor-vehicles-motor-cycles/2008-porsche-cayenne-automatic-wagon,2025-11-17T21:07:36.906565+00:00,$7000,$6000 - $8000,"$5,500",$0,0.0%,0.0,"The historical median and mean prices indicate a stable market for this model.; Current bid is significantly lower than historical values, suggesting potential undervaluation.; Recommended bid undercuts the historical auction minimum ($5,900); confirm condition advantages before bidding.; Score forced to 0 because projected profit is not positive.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.grays.com/lot/0001-9065164/motor-vehicles-motor-cycles/2021-toyota-hilux-4x4-sr-gun126r-turbo-diesel-automatic-crew-cab-chassis,2025-11-18T18:58:19.704966+00:00,$31000,$29500 - $32500,"$13,600","$15,900",51.3%,7.5,"The historical median price indicates strong demand for this model.; Current bid is significantly lower than historical pricing, suggesting potential undervaluation.; Capped recommended max bid at $13,600 (current bid plus $3,500 headroom).; Recommended bid undercuts the historical auction minimum ($20,300); confirm condition advantages before bidding.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.grays.com/lot/0001-21059244/motor-vehicles-motor-cycles/2013-hyundai-ix35-se-fwd-lm-automatic-wagon,2025-11-18T23:06:31.884860+00:00,$4800,$4500 - $5100,"$3,300",$0,0.0%,0.0,"Historical auction data indicates a median price of $4875, supporting a solid resale estimate.; The vehicle's age and mileage may limit resale potential, but the Hyundai brand generally holds value well.; Score forced to 0 because projected profit is not positive.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.grays.com/lot/0001-21059371/motor-vehicles-motor-cycles/2012-mazda-cx-5-maxx-sport-ke-turbo-diesel-automatic-wagon,2025-11-18T23:07:44.703402+00:00,$5400,$5000 - $5800,"$3,900",$0,0.0%,0.0,The historical median and mean prices indicate a stable resale value.; The vehicle's age and high odometer reading may limit demand.; Score forced to 0 because projected profit is not positive.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.grays.com/lot/0001-21059278/motor-vehicles-motor-cycles/2013-mitsubishi-triton-4x4-glx-mn-turbo-diesel-manual-dual-cab,2025-11-18T23:08:04.061662+00:00,$4800,$4500 - $5100,"$3,300",$0,0.0%,0.0,"The historical median price suggests a stable resale value around $4800.; The vehicle's high odometer reading may limit buyer interest, but the variant is popular in the market.; Score forced to 0 because projected profit is not positive.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.grays.com/lot/0001-21059351/motor-vehicles-motor-cycles/2011-audi-a1-1-4-tfsi-ambition-8x-automatic-hatchback,2025-11-18T23:09:11.512496+00:00,$4500,$4000 - $5000,"$2,500",$500,11.1%,2.2,"The historical median price is significantly higher than the current bid, indicating potential for resale profit.; The vehicle's age and odometer reading may limit the resale value, but demand for budget-friendly hatchbacks remains strong.; Market conditions in VIC may vary, but similar models have shown stable pricing trends.; Recommended bid undercuts the closest historical median ($4,550); confirm condition advantages before bidding.; Score capped at 2.2 to align with 11.1% profit margin.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.grays.com/lot/0001-21059382/motor-vehicles-motor-cycles/2008-land-rover-range-rover-sport-tdv6-turbo-diesel-automatic-wagon,2025-11-18T23:09:31.885047+00:00,$5300,$5000 - $5500,"$1,909","$1,891",35.7%,7.1,"The historical auction data indicates a strong demand for this model with a median price of $5300.; Current bid is significantly below historical values, presenting a good buying opportunity.; Potential risks include the vehicle's age and condition, which could affect resale value.; Raised recommended max bid to match the current live bid ($1,909).; Recommended bid undercuts the closest historical median ($7,200); confirm condition advantages before bidding.; Score capped at 7.1 to align with 35.7% profit margin.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
